"","idx","injseq","source_plate","well384","well96","cell","drug","conc","quadrant"
"353",8493,"179","P1","A18","A9","HT29","Panzem-2-ME2","1.10e+00",2
"354",29525,"111","P1","A18","A9","SKMEL2","Panzem-2-ME2","1.10e+00",2
"355",8492,"179","P1","A18","A9","HT29","Panzem-2-ME2","1.10e+00",2
"356",10893,"155","P1","A18","A9","OVCAR5","Panzem-2-ME2","  1.1000",2
"357",26371,"159","P1","A18","A9","IGROV1","Panzem-2-ME2","1.10e+00",2
"358",2002,"187","P1","A18","A9","MDAMB231","Panzem-2-ME2","1.10e+00",2
"359",3508,"124","P1","A18","A9","T47D","Panzem-2-ME2","  1.1000",2
"360",31294,"180","P1","A18","A9","SF539","Panzem-2-ME2","1.10e+00",2
"361",2003,"187","P1","A18","A9","MDAMB231","Panzem-2-ME2","1.10e+00",2
"362",5262,"192","P1","A18","A9","HOP62","Panzem-2-ME2","  1.1000",2
"363",22374,"199","P1","A18","A9","MALME3M","Panzem-2-ME2","1.10e+00",2
"364",5263,"192","P1","A18","A9","HOP62","Panzem-2-ME2","  1.1000",2
"365",13243,"117","P1","A18","A9","UACC257","Panzem-2-ME2","1.10e+00",2
"366",23888,"142","P1","A18","A9","ACHN","Panzem-2-ME2","1.10e+00",2
"367",22375,"199","P1","A18","A9","MALME3M","Panzem-2-ME2","1.10e+00",2
"368",23889,"142","P1","A18","A9","ACHN","Panzem-2-ME2","1.10e+00",2
"369",16584,"156","P1","A18","A9","OVCAR4","Panzem-2-ME2","1.10e+00",2
"370",26370,"159","P1","A18","A9","IGROV1","Panzem-2-ME2","1.10e+00",2
"371",20618,"133","P1","A18","A9","A498","Panzem-2-ME2","  1.1000",2
"372",28888,"194","P1","A18","A9","HCT15","Panzem-2-ME2","  1.1000",2
"373",13242,"117","P1","A18","A9","UACC257","Panzem-2-ME2","1.10e+00",2
"374",33677,"147","P1","A18","A9","BT549","Panzem-2-ME2","1.10e+00",2
"375",28889,"194","P1","A18","A9","HCT15","Panzem-2-ME2","  1.1000",2
"376",24826,"203","P1","A18","A9","HS578T","Panzem-2-ME2","1.10e+00",2
"377",15042,"201","P1","A18","A9","SW620","Panzem-2-ME2","1.10e+00",2
"378",15043,"201","P1","A18","A9","SW620","Panzem-2-ME2","1.10e+00",2
"379",10650," 34","P1","A19","A10","OVCAR5","DMSO","367.0000",1
"380",24481," 30","P1","A19","A10","HS578T","DMSO","3.67e+02",1
"381",11443," 29","P1","A19","A10","COLO205","DMSO","367.0000",1
"382",10651," 34","P1","A19","A10","OVCAR5","DMSO","367.0000",1
"383",31076," 71","P1","A19","A10","SF539","DMSO","3.67e+02",1
"384",20523," 85","P1","A19","A10","A498","DMSO","367.0000",1
"385",33462," 40","P1","A19","A10","BT549","DMSO","3.67e+02",1
"386",20522," 85","P1","A19","A10","A498","DMSO","367.0000",1
"387",1829,"100","P1","A19","A10","MDAMB231","DMSO","3.67e+02",1
"388",28516,"  8","P1","A19","A10","HCT15","DMSO","367.0000",1
"389",24480," 30","P1","A19","A10","HS578T","DMSO","3.67e+02",1
"390",16402," 65","P1","A19","A10","OVCAR4","DMSO","3.67e+02",1
"391",13077," 34","P1","A19","A10","UACC257","DMSO","3.67e+02",1
"392",13076," 34","P1","A19","A10","UACC257","DMSO","3.67e+02",1
"393",33463," 40","P1","A19","A10","BT549","DMSO","3.67e+02",1
"394",26095," 21","P1","A19","A10","IGROV1","DMSO","3.67e+02",1
"395",22157," 90","P1","A19","A10","MALME3M","DMSO","3.67e+02",1
"396",14831," 95","P1","A19","A10","SW620","DMSO","3.67e+02",1
"397",3277,"  8","P1","A19","A10","T47D","DMSO","367.0000",1
"398",26094," 21","P1","A19","A10","IGROV1","DMSO","3.67e+02",1
"399",23758," 77","P1","A19","A10","ACHN","DMSO","3.67e+02",1
"400",31077," 71","P1","A19","A10","SF539","DMSO","3.67e+02",1
"401",1828,"100","P1","A19","A10","MDAMB231","DMSO","3.67e+02",1
"402",28517,"  8","P1","A19","A10","HCT15","DMSO","367.0000",1
"403",18834," 57","P1","A19","A10","M14","DMSO","3.67e+02",1
"404",3276,"  8","P1","A19","A10","T47D","DMSO","367.0000",1
"405",11442," 29","P1","A19","A10","COLO205","DMSO","367.0000",1
"406",167," 83","P1","A19","A10","LOXIMVI","DMSO","3.67e+02",1
"407",29424," 61","P1","A19","A10","SKMEL2","DMSO","3.67e+02",1
"408",6674," 86","P1","A19","A10","EKVX","DMSO","3.67e+02",1
"409",14830," 95","P1","A19","A10","SW620","DMSO","3.67e+02",1
"410",16403," 65","P1","A19","A10","OVCAR4","DMSO","3.67e+02",1
"411",23759," 77","P1","A19","A10","ACHN","DMSO","3.67e+02",1
"412",8189," 27","P1","A19","A10","HT29","DMSO","3.67e+02",1
"413",5003," 62","P1","A19","A10","HOP62","DMSO","367.0000",1
"414",18835," 57","P1","A19","A10","M14","DMSO","3.67e+02",1
"415",166," 83","P1","A19","A10","LOXIMVI","DMSO","3.67e+02",1
"416",22156," 90","P1","A19","A10","MALME3M","DMSO","3.67e+02",1
"417",8188," 27","P1","A19","A10","HT29","DMSO","3.67e+02",1
"418",29425," 61","P1","A19","A10","SKMEL2","DMSO","3.67e+02",1
"419",5002," 62","P1","A19","A10","HOP62","DMSO","367.0000",1
"420",6675," 86","P1","A19","A10","EKVX","DMSO","3.67e+02",1
"421",19038,"159","P1","A20","A10","M14","Docetaxel","1.10e-03",2
"422",31315,"190","P1","A20","A10","SF539","Docetaxel","1.10e-03",2
"423",19039,"159","P1","A20","A10","M14","Docetaxel","1.10e-03",2
"424",3626,"183","P1","A20","A10","T47D","Docetaxel","  0.0011",2
"425",14889,"124","P1","A20","A10","SW620","Docetaxel","1.10e-03",2
"426",28715,"107","P1","A20","A10","HCT15","Docetaxel","  0.0011",2
"427",26433,"190","P1","A20","A10","IGROV1","Docetaxel","1.10e-03",2
"428",26432,"190","P1","A20","A10","IGROV1","Docetaxel","1.10e-03",2
"429",13403,"197","P1","A20","A10","UACC257","Docetaxel","1.10e-03",2
"430",14888,"124","P1","A20","A10","SW620","Docetaxel","1.10e-03",2
"431",29531,"114","P1","A20","A10","SKMEL2","Docetaxel","1.10e-03",2
"432",3627,"183","P1","A20","A10","T47D","Docetaxel","  0.0011",2
"433",29530,"114","P1","A20","A10","SKMEL2","Docetaxel","1.10e-03",2
"434",20570,"109","P1","A20","A10","A498","Docetaxel","  0.0011",2
"435",22269,"146","P1","A20","A10","MALME3M","Docetaxel","1.10e-03",2
"436",1843,"107","P1","A20","A10","MDAMB231","Docetaxel","1.10e-03",2
"437",10853,"135","P1","A20","A10","OVCAR5","Docetaxel","  0.0011",2
"438",16542,"135","P1","A20","A10","OVCAR4","Docetaxel","1.10e-03",2
"439",23858,"127","P1","A20","A10","ACHN","Docetaxel","1.10e-03",2
"440",20571,"109","P1","A20","A10","A498","Docetaxel","  0.0011",2
"441",322,"161","P1","A20","A10","LOXIMVI","Docetaxel","1.10e-03",2
"442",16543,"135","P1","A20","A10","OVCAR4","Docetaxel","1.10e-03",2
"443",24768,"174","P1","A20","A10","HS578T","Docetaxel","1.10e-03",2
"444",24769,"174","P1","A20","A10","HS578T","Docetaxel","1.10e-03",2
"445",11772,"194","P1","A20","A10","COLO205","Docetaxel","  0.0011",2
"446",8444,"155","P1","A20","A10","HT29","Docetaxel","1.10e-03",2
"447",5278,"200","P1","A20","A10","HOP62","Docetaxel","  0.0011",2
"448",28714,"107","P1","A20","A10","HCT15","Docetaxel","  0.0011",2
"449",13402,"197","P1","A20","A10","UACC257","Docetaxel","1.10e-03",2
"450",22268,"146","P1","A20","A10","MALME3M","Docetaxel","1.10e-03",2
"451",31314,"190","P1","A20","A10","SF539","Docetaxel","1.10e-03",2
"452",23859,"127","P1","A20","A10","ACHN","Docetaxel","1.10e-03",2
"453",33694,"156","P1","A20","A10","BT549","Docetaxel","1.10e-03",2
"454",1842,"107","P1","A20","A10","MDAMB231","Docetaxel","1.10e-03",2
"455",11773,"194","P1","A20","A10","COLO205","Docetaxel","  0.0011",2
"456",6817,"157","P1","A20","A10","EKVX","Docetaxel","1.10e-03",2
"457",6816,"157","P1","A20","A10","EKVX","Docetaxel","1.10e-03",2
"458",10852,"135","P1","A20","A10","OVCAR5","Docetaxel","  0.0011",2
"459",8445,"155","P1","A20","A10","HT29","Docetaxel","1.10e-03",2
"460",5279,"200","P1","A20","A10","HOP62","Docetaxel","  0.0011",2
"461",323,"161","P1","A20","A10","LOXIMVI","Docetaxel","1.10e-03",2
"462",33695,"156","P1","A20","A10","BT549","Docetaxel","1.10e-03",2
"463",14810," 85","P1","A21","A11","SW620","Gemcitabine","1.10e-03",1
"464",16379," 53","P1","A21","A11","OVCAR4","Gemcitabine","1.10e-03",1
"465",28695," 97","P1","A21","A11","HCT15","Gemcitabine","  0.0011",1
"466",31001," 33","P1","A21","A11","SF539","Gemcitabine","1.10e-03",1
"467",85," 42","P1","A21","A11","LOXIMVI","Gemcitabine","1.10e-03",1
"468",84," 42","P1","A21","A11","LOXIMVI","Gemcitabine","1.10e-03",1
"469",24462," 21","P1","A21","A11","HS578T","Gemcitabine","1.10e-03",1
"470",8156," 11","P1","A21","A11","HT29","Gemcitabine","1.10e-03",1
"471",1752," 62","P1","A21","A11","MDAMB231","Gemcitabine","1.10e-03",1
"472",3408," 74","P1","A21","A11","T47D","Gemcitabine","  0.0011",1
"473",24463," 21","P1","A21","A11","HS578T","Gemcitabine","1.10e-03",1
"474",23657," 26","P1","A21","A11","ACHN","Gemcitabine","1.10e-03",1
"475",20475," 61","P1","A21","A11","A498","Gemcitabine","  0.0011",1
"476",5058," 90","P1","A21","A11","HOP62","Gemcitabine","  0.0011",1
"477",33525," 71","P1","A21","A11","BT549","Gemcitabine","1.10e-03",1
"478",22063," 43","P1","A21","A11","MALME3M","Gemcitabine","1.10e-03",1
"479",29418," 58","P1","A21","A11","SKMEL2","Gemcitabine","1.10e-03",1
"480",28694," 97","P1","A21","A11","HCT15","Gemcitabine","  0.0011",1
"481",6613," 55","P1","A21","A11","EKVX","Gemcitabine","1.10e-03",1
"482",23656," 26","P1","A21","A11","ACHN","Gemcitabine","1.10e-03",1
"483",8157," 11","P1","A21","A11","HT29","Gemcitabine","1.10e-03",1
"484",18809," 44","P1","A21","A11","M14","Gemcitabine","1.10e-03",1
"485",29419," 58","P1","A21","A11","SKMEL2","Gemcitabine","1.10e-03",1
"486",31000," 33","P1","A21","A11","SF539","Gemcitabine","1.10e-03",1
"487",20474," 61","P1","A21","A11","A498","Gemcitabine","  0.0011",1
"488",5059," 90","P1","A21","A11","HOP62","Gemcitabine","  0.0011",1
"489",26174," 61","P1","A21","A11","IGROV1","Gemcitabine","1.10e-03",1
"490",1753," 62","P1","A21","A11","MDAMB231","Gemcitabine","1.10e-03",1
"491",3409," 74","P1","A21","A11","T47D","Gemcitabine","  0.0011",1
"492",18808," 44","P1","A21","A11","M14","Gemcitabine","1.10e-03",1
"493",13040," 16","P1","A21","A11","UACC257","Gemcitabine","1.10e-03",1
"494",33524," 71","P1","A21","A11","BT549","Gemcitabine","1.10e-03",1
"495",13041," 16","P1","A21","A11","UACC257","Gemcitabine","1.10e-03",1
"496",22062," 43","P1","A21","A11","MALME3M","Gemcitabine","1.10e-03",1
"497",10747," 82","P1","A21","A11","OVCAR5","Gemcitabine","  0.0011",1
"498",16378," 53","P1","A21","A11","OVCAR4","Gemcitabine","1.10e-03",1
"499",6612," 55","P1","A21","A11","EKVX","Gemcitabine","1.10e-03",1
"500",26175," 61","P1","A21","A11","IGROV1","Gemcitabine","1.10e-03",1
"501",10746," 82","P1","A21","A11","OVCAR5","Gemcitabine","  0.0011",1
"502",14811," 85","P1","A21","A11","SW620","Gemcitabine","1.10e-03",1
"503",11510," 63","P1","A21","A11","COLO205","Gemcitabine","  0.0011",1
"504",11511," 63","P1","A21","A11","COLO205","Gemcitabine","  0.0011",1
"505",6866,"182","P1","A22","A11","EKVX","DMSO","3.67e+02",2
"506",19119,"199","P1","A22","A11","M14","DMSO","3.67e+02",2
"507",29534,"116","P1","A22","A11","SKMEL2","DMSO","3.67e+02",2
"508",2006,"189","P1","A22","A11","MDAMB231","DMSO","3.67e+02",2
"509",16604,"166","P1","A22","A11","OVCAR4","DMSO","3.67e+02",2
"510",15031,"195","P1","A22","A11","SW620","DMSO","3.67e+02",2
"511",26293,"120","P1","A22","A11","IGROV1","DMSO","3.67e+02",2
"512",5246,"184","P1","A22","A11","HOP62","DMSO","367.0000",2
"513",2007,"189","P1","A22","A11","MDAMB231","DMSO","3.67e+02",2
"514",6867,"182","P1","A22","A11","EKVX","DMSO","3.67e+02",2
"515",3569,"154","P1","A22","A11","T47D","DMSO","367.0000",2
"516",24802,"191","P1","A22","A11","HS578T","DMSO","3.67e+02",2
"517",11739,"177","P1","A22","A11","COLO205","DMSO","367.0000",2
"518",19118,"199","P1","A22","A11","M14","DMSO","3.67e+02",2
"519",10964,"191","P1","A22","A11","OVCAR5","DMSO","367.0000",2
"520",28725,"112","P1","A22","A11","HCT15","DMSO","367.0000",2
"521",5247,"184","P1","A22","A11","HOP62","DMSO","367.0000",2
"522",28724,"112","P1","A22","A11","HCT15","DMSO","367.0000",2
"523",20602,"125","P1","A22","A11","A498","DMSO","367.0000",2
"524",13297,"144","P1","A22","A11","UACC257","DMSO","3.67e+02",2
"525",10965,"191","P1","A22","A11","OVCAR5","DMSO","367.0000",2
"526",24803,"191","P1","A22","A11","HS578T","DMSO","3.67e+02",2
"527",31174,"120","P1","A22","A11","SF539","DMSO","3.67e+02",2
"528",23899,"147","P1","A22","A11","ACHN","DMSO","3.67e+02",2
"529",26292,"120","P1","A22","A11","IGROV1","DMSO","3.67e+02",2
"530",334,"167","P1","A22","A11","LOXIMVI","DMSO","3.67e+02",2
"531",31175,"120","P1","A22","A11","SF539","DMSO","3.67e+02",2
"532",11738,"177","P1","A22","A11","COLO205","DMSO","367.0000",2
"533",335,"167","P1","A22","A11","LOXIMVI","DMSO","3.67e+02",2
"534",13296,"144","P1","A22","A11","UACC257","DMSO","3.67e+02",2
"535",15030,"195","P1","A22","A11","SW620","DMSO","3.67e+02",2
"536",3568,"154","P1","A22","A11","T47D","DMSO","367.0000",2
"537",29535,"116","P1","A22","A11","SKMEL2","DMSO","3.67e+02",2
"538",23898,"147","P1","A22","A11","ACHN","DMSO","3.67e+02",2
"539",8499,"182","P1","A22","A11","HT29","DMSO","3.67e+02",2
"540",22296,"160","P1","A22","A11","MALME3M","DMSO","3.67e+02",2
"541",16605,"166","P1","A22","A11","OVCAR4","DMSO","3.67e+02",2
"542",22297,"160","P1","A22","A11","MALME3M","DMSO","3.67e+02",2
"543",33639,"128","P1","A22","A11","BT549","DMSO","3.67e+02",2
"544",8498,"182","P1","A22","A11","HT29","DMSO","3.67e+02",2
"545",20603,"125","P1","A22","A11","A498","DMSO","367.0000",2
"546",33638,"128","P1","A22","A11","BT549","DMSO","3.67e+02",2
"547",28588," 44","P1","A3","A2","HCT15","DMSO","367.0000",1
"548",31057," 61","P1","A3","A2","SF539","DMSO","3.67e+02",1
"549",29394," 46","P1","A3","A2","SKMEL2","DMSO","3.67e+02",1
"550",26089," 18","P1","A3","A2","IGROV1","DMSO","3.67e+02",1
"551",6569," 33","P1","A3","A2","EKVX","DMSO","3.67e+02",1
"552",13078," 35","P1","A3","A2","UACC257","DMSO","3.67e+02",1
"553",13079," 35","P1","A3","A2","UACC257","DMSO","3.67e+02",1
"554",10673," 45","P1","A3","A2","OVCAR5","DMSO","367.0000",1
"555",31056," 61","P1","A3","A2","SF539","DMSO","3.67e+02",1
"556",16311," 19","P1","A3","A2","OVCAR4","DMSO","3.67e+02",1
"557",10672," 45","P1","A3","A2","OVCAR5","DMSO","367.0000",1
"558",1742," 57","P1","A3","A2","MDAMB231","DMSO","3.67e+02",1
"559",20464," 56","P1","A3","A2","A498","DMSO","367.0000",1
"560",23624," 10","P1","A3","A2","ACHN","DMSO","3.67e+02",1
"561",26088," 18","P1","A3","A2","IGROV1","DMSO","3.67e+02",1
"562",8300," 83","P1","A3","A2","HT29","DMSO","3.67e+02",1
"563",14796," 78","P1","A3","A2","SW620","DMSO","3.67e+02",1
"564",11459," 37","P1","A3","A2","COLO205","DMSO","367.0000",1
"565",28589," 44","P1","A3","A2","HCT15","DMSO","367.0000",1
"566",3290," 15","P1","A3","A2","T47D","DMSO","367.0000",1
"567",29395," 46","P1","A3","A2","SKMEL2","DMSO","3.67e+02",1
"568",24473," 26","P1","A3","A2","HS578T","DMSO","3.67e+02",1
"569",6568," 33","P1","A3","A2","EKVX","DMSO","3.67e+02",1
"570",14797," 78","P1","A3","A2","SW620","DMSO","3.67e+02",1
"571",16310," 19","P1","A3","A2","OVCAR4","DMSO","3.67e+02",1
"572",33392,"  5","P1","A3","A2","BT549","DMSO","3.67e+02",1
"573",115," 57","P1","A3","A2","LOXIMVI","DMSO","3.67e+02",1
"574",23625," 10","P1","A3","A2","ACHN","DMSO","3.67e+02",1
"575",24472," 26","P1","A3","A2","HS578T","DMSO","3.67e+02",1
"576",8301," 83","P1","A3","A2","HT29","DMSO","3.67e+02",1
"577",21986,"  5","P1","A3","A2","MALME3M","DMSO","3.67e+02",1
"578",20465," 56","P1","A3","A2","A498","DMSO","367.0000",1
"579",1743," 57","P1","A3","A2","MDAMB231","DMSO","3.67e+02",1
"580",114," 57","P1","A3","A2","LOXIMVI","DMSO","3.67e+02",1
"581",33393,"  5","P1","A3","A2","BT549","DMSO","3.67e+02",1
"582",18805," 42","P1","A3","A2","M14","DMSO","3.67e+02",1
"583",3291," 15","P1","A3","A2","T47D","DMSO","367.0000",1
"584",18804," 42","P1","A3","A2","M14","DMSO","3.67e+02",1
"585",11458," 37","P1","A3","A2","COLO205","DMSO","367.0000",1
"586",21987,"  5","P1","A3","A2","MALME3M","DMSO","3.67e+02",1
"587",6729,"113","P1","A4","A2","EKVX","Asparaginase","7.33e+03",2
"588",8517,"191","P1","A4","A2","HT29","Asparaginase","7.33e+03",2
"589",1916,"144","P1","A4","A2","MDAMB231","Asparaginase","7.33e+03",2
"590",29690,"194","P1","A4","A2","SKMEL2","Asparaginase","7.33e+03",2
"591",29691,"194","P1","A4","A2","SKMEL2","Asparaginase","7.33e+03",2
"592",23855,"125","P1","A4","A2","ACHN","Asparaginase","7.33e+03",2
"593",19115,"197","P1","A4","A2","M14","Asparaginase","7.33e+03",2
"594",8516,"191","P1","A4","A2","HT29","Asparaginase","7.33e+03",2
"595",24676,"128","P1","A4","A2","HS578T","Asparaginase","7.33e+03",2
"596",31163,"114","P1","A4","A2","SF539","Asparaginase","7.33e+03",2
"597",16602,"165","P1","A4","A2","OVCAR4","Asparaginase","7.33e+03",2
"598",16603,"165","P1","A4","A2","OVCAR4","Asparaginase","7.33e+03",2
"599",14866,"113","P1","A4","A2","SW620","Asparaginase","7.33e+03",2
"600",24677,"128","P1","A4","A2","HS578T","Asparaginase","7.33e+03",2
"601",13348,"170","P1","A4","A2","UACC257","Asparaginase","7.33e+03",2
"602",13349,"170","P1","A4","A2","UACC257","Asparaginase","7.33e+03",2
"603",1917,"144","P1","A4","A2","MDAMB231","Asparaginase","7.33e+03",2
"604",14867,"113","P1","A4","A2","SW620","Asparaginase","7.33e+03",2
"605",19114,"197","P1","A4","A2","M14","Asparaginase","7.33e+03",2
"606",23854,"125","P1","A4","A2","ACHN","Asparaginase","7.33e+03",2
"607",26268,"108","P1","A4","A2","IGROV1","Asparaginase","7.33e+03",2
"608",26269,"108","P1","A4","A2","IGROV1","Asparaginase","7.33e+03",2
"609",6728,"113","P1","A4","A2","EKVX","Asparaginase","7.33e+03",2
"610",31162,"114","P1","A4","A2","SF539","Asparaginase","7.33e+03",2
"611",14843,"101","P1","A5","A3","SW620","Gemcitabine","1.10e-01",1
"612",30956," 11","P1","A5","A3","SF539","Gemcitabine","1.10e-01",1
"613",16411," 69","P1","A5","A3","OVCAR4","Gemcitabine","1.10e-01",1
"614",1656," 14","P1","A5","A3","MDAMB231","Gemcitabine","1.10e-01",1
"615",1657," 14","P1","A5","A3","MDAMB231","Gemcitabine","1.10e-01",1
"616",10706," 62","P1","A5","A3","OVCAR5","Gemcitabine","  0.1100",1
"617",24508," 44","P1","A5","A3","HS578T","Gemcitabine","1.10e-01",1
"618",28524," 12","P1","A5","A3","HCT15","Gemcitabine","  0.1100",1
"619",20389," 18","P1","A5","A3","A498","Gemcitabine","  0.1100",1
"620",8167," 16","P1","A5","A3","HT29","Gemcitabine","1.10e-01",1
"621",24509," 44","P1","A5","A3","HS578T","Gemcitabine","1.10e-01",1
"622",14842,"101","P1","A5","A3","SW620","Gemcitabine","1.10e-01",1
"623",20388," 18","P1","A5","A3","A498","Gemcitabine","  0.1100",1
"624",33544," 81","P1","A5","A3","BT549","Gemcitabine","1.10e-01",1
"625",33545," 81","P1","A5","A3","BT549","Gemcitabine","1.10e-01",1
"626",22123," 73","P1","A5","A3","MALME3M","Gemcitabine","1.10e-01",1
"627",10707," 62","P1","A5","A3","OVCAR5","Gemcitabine","  0.1100",1
"628",18872," 76","P1","A5","A3","M14","Gemcitabine","1.10e-01",1
"629",3425," 82","P1","A5","A3","T47D","Gemcitabine","  0.1100",1
"630",23670," 33","P1","A5","A3","ACHN","Gemcitabine","1.10e-01",1
"631",23671," 33","P1","A5","A3","ACHN","Gemcitabine","1.10e-01",1
"632",4945," 33","P1","A5","A3","HOP62","Gemcitabine","  0.1100",1
"633",36," 18","P1","A5","A3","LOXIMVI","Gemcitabine","1.10e-01",1
"634",11537," 76","P1","A5","A3","COLO205","Gemcitabine","  0.1100",1
"635",18873," 76","P1","A5","A3","M14","Gemcitabine","1.10e-01",1
"636",8166," 16","P1","A5","A3","HT29","Gemcitabine","1.10e-01",1
"637",30957," 11","P1","A5","A3","SF539","Gemcitabine","1.10e-01",1
"638",4944," 33","P1","A5","A3","HOP62","Gemcitabine","  0.1100",1
"639",3424," 82","P1","A5","A3","T47D","Gemcitabine","  0.1100",1
"640",28525," 12","P1","A5","A3","HCT15","Gemcitabine","  0.1100",1
"641",11536," 76","P1","A5","A3","COLO205","Gemcitabine","  0.1100",1
"642",6546," 22","P1","A5","A3","EKVX","Gemcitabine","1.10e-01",1
"643",13193," 92","P1","A5","A3","UACC257","Gemcitabine","1.10e-01",1
"644",29388," 43","P1","A5","A3","SKMEL2","Gemcitabine","1.10e-01",1
"645",37," 18","P1","A5","A3","LOXIMVI","Gemcitabine","1.10e-01",1
"646",22122," 73","P1","A5","A3","MALME3M","Gemcitabine","1.10e-01",1
"647",26160," 54","P1","A5","A3","IGROV1","Gemcitabine","1.10e-01",1
"648",29389," 43","P1","A5","A3","SKMEL2","Gemcitabine","1.10e-01",1
"649",26161," 54","P1","A5","A3","IGROV1","Gemcitabine","1.10e-01",1
"650",6547," 22","P1","A5","A3","EKVX","Gemcitabine","1.10e-01",1
"651",13192," 92","P1","A5","A3","UACC257","Gemcitabine","1.10e-01",1
"652",16410," 69","P1","A5","A3","OVCAR4","Gemcitabine","1.10e-01",1
"653",16646,"187","P1","A6","A3","OVCAR4","DMSO","3.67e+02",2
"654",33606,"112","P1","A6","A3","BT549","DMSO","3.67e+02",2
"655",24815,"197","P1","A6","A3","HS578T","DMSO","3.67e+02",2
"656",16647,"187","P1","A6","A3","OVCAR4","DMSO","3.67e+02",2
"657",8463,"164","P1","A6","A3","HT29","DMSO","3.67e+02",2
"658",5156,"139","P1","A6","A3","HOP62","DMSO","367.0000",2
"659",8462,"164","P1","A6","A3","HT29","DMSO","3.67e+02",2
"660",24814,"197","P1","A6","A3","HS578T","DMSO","3.67e+02",2
"661",5157,"139","P1","A6","A3","HOP62","DMSO","367.0000",2
"662",20597,"122","P1","A6","A3","A498","DMSO","367.0000",2
"663",20596,"122","P1","A6","A3","A498","DMSO","367.0000",2
"664",28720,"110","P1","A6","A3","HCT15","DMSO","367.0000",2
"665",11694,"155","P1","A6","A3","COLO205","DMSO","367.0000",2
"666",19100,"190","P1","A6","A3","M14","DMSO","3.67e+02",2
"667",33607,"112","P1","A6","A3","BT549","DMSO","3.67e+02",2
"668",19101,"190","P1","A6","A3","M14","DMSO","3.67e+02",2
"669",1847,"109","P1","A6","A3","MDAMB231","DMSO","3.67e+02",2
"670",6812,"155","P1","A6","A3","EKVX","DMSO","3.67e+02",2
"671",22252,"138","P1","A6","A3","MALME3M","DMSO","3.67e+02",2
"672",31275,"170","P1","A6","A3","SF539","DMSO","3.67e+02",2
"673",31274,"170","P1","A6","A3","SF539","DMSO","3.67e+02",2
"674",28721,"110","P1","A6","A3","HCT15","DMSO","367.0000",2
"675",29675,"186","P1","A6","A3","SKMEL2","DMSO","3.67e+02",2
