"","drug","ionIndex","slope","r2","adj-r2","pvalue"
"290","Oligomycin A","12","0.994405711796162","0.983493634605259","0.982624878531851","2.12719870092548e-18"
"291","17-AAG","12","1.02362600631123","0.974388469315435","0.973040494016247","1.38701428519684e-16"
"292","BPTES","12","0.992843525189912","0.951009451704563","0.948431001794277","6.64915362166775e-14"
"293","Chlormethine","12","1.06904378158017","0.975274733908601","0.973973404114317","9.92211756351081e-17"
"294","Clofarabine","12","1.00876251649099","0.96316981112695","0.961231380133632","4.39693400578894e-15"
"295","Erlotinib","12","1.01343820479153","0.983435061949966","0.982563223105228","2.2000582357009e-18"
"296","Fluorouracil","12","1.00534206352339","0.957457796734443","0.955218733404677","1.73447037284676e-14"
"297","Irinotecan","12","0.991470683700994","0.969321613791678","0.967706961885977","7.72456542117671e-16"
"298","Panzem-2-ME2","12","1.00270613516573","0.961191635432306","0.959149089928743","7.23445500954967e-15"
"299","Pemetrexed","12","0.935470047186933","0.962959228910469","0.961009714642599","4.64211038969967e-15"
"300","Asparaginase","12","0.958673437064708","0.937959692805297","0.933187361482628","3.16968452526472e-09"
"301","Rapamycin","12","1.02837857380993","0.97821202487335","0.977065289340368","2.98013354715445e-17"
"302","Methotrexate","12","1.04477371561531","0.973645762351614","0.972258697212226","1.82042244259656e-16"
"303","Omacetaxine","12","1.11874751740057","0.911917196488425","0.9072812594615","1.78386566131531e-11"
"304","Paclitaxel","12","0.979819648253851","0.960794517088196","0.958731070619154","7.97059359106824e-15"
"305","Topotecan","12","0.98890116899952","0.960308663155103","0.958219645426424","8.9619895895958e-15"
"306","Trametinib","12","0.983704449901387","0.971566768850509","0.970070283000536","3.74852889569485e-16"
"307","Cladribine","12","0.956004188608579","0.923063173191264","0.91901386651712","4.90684904173364e-12"
"308","Decitabine","12","0.954350457503602","0.971518178614054","0.970019135383214","3.80991531812079e-16"
"309","Lenvatinib","12","0.961608396647657","0.928212479238059","0.924434188671642","2.53458243358142e-12"
"310","Mercaptopurine","12","1.03653382063101","0.951418947711659","0.948862050222799","6.13834100021238e-14"
"311","Oxaliplatin","12","1.01550364406436","0.9469991886721","0.944209672286421","1.4067275712456e-13"
"312","YC-1","12","0.917105282383489","0.97041329138126","0.9688560961908","5.47221118443757e-16"
"313","Docetaxel","13","0.926379884349449","0.755447932230848","0.742576770769313","3.1681077804191e-07"
"314","Everolimus","13","1.08043283927878","0.875638201927251","0.869092844133948","4.81195669884849e-10"
"315","Gemcitabine","13","0.998861077265792","0.896340218122333","0.890884440128772","8.44403419920244e-11"
"316","Oligomycin A","13","1.06606521035636","0.915607386510003","0.911165670010529","1.18577212061468e-11"
"317","17-AAG","13","0.862960320404408","0.759302834891235","0.746634563043405","2.71813817655503e-07"
"318","BPTES","13","1.2576892102846","0.72331071096741","0.7087481168078","1.04353312773536e-06"
"319","Chlormethine","13","1.05838326064053","0.854770418885573","0.847126756721656","2.12323446512299e-09"
"320","Clofarabine","13","1.06297147249049","0.870045172050134","0.863205444263298","7.32938286264497e-10"
"321","Erlotinib","13","1.01550820274787","0.837008836959282","0.828430354693981","6.41354994790309e-09"
"322","Fluorouracil","13","1.06493290315676","0.854013787978993","0.846330303135782","2.23156086639112e-09"
"323","Irinotecan","13","0.991559475075677","0.89054279431284","0.884781888750358","1.42015631872909e-10"
"324","Panzem-2-ME2","13","0.911145090386891","0.647417549029593","0.628860577925887","1.09538460843527e-05"
"325","Pemetrexed","13","0.991311791966896","0.923329556158928","0.919294269640977","4.74718995517968e-12"
"326","Asparaginase","13","0.696670806351091","0.762089027282334","0.743788183227128","2.15601782635376e-05"
"327","Rapamycin","13","1.0752472367707","0.931904968735649","0.928321019721736","1.53201372529385e-12"
"328","Methotrexate","13","1.00168151016712","0.85059888513972","0.842735668568126","2.7847355633514e-09"
"329","Omacetaxine","13","0.764255419829802","0.753872838398788","0.740918777261883","3.37044728652322e-07"
"330","Paclitaxel","13","0.867307533540187","0.826904928326481","0.817794661396295","1.14180574084768e-08"
"331","Topotecan","13","0.900060292432292","0.879957084723843","0.873639036551414","3.43191533584708e-10"
"332","Trametinib","13","0.811766162453149","0.802837531556302","0.79246055953295","3.98488911865663e-08"
"333","Cladribine","13","0.99801395549497","0.852920730171103","0.845179715969583","2.39680847925308e-09"
"334","Decitabine","13","1.06001116321682","0.910716628611363","0.906017503801435","2.029895673208e-11"
"335","Lenvatinib","13","1.05575581428481","0.92322208161655","0.919181138543737","4.81103710035297e-12"
"336","Mercaptopurine","13","0.736434332981657","0.868382428365396","0.861455187753049","8.27737261533411e-10"
"337","Oxaliplatin","13","1.01027626612168","0.906259485775389","0.90132577450041","3.2316092793516e-11"
"338","YC-1","13","1.06170919281046","0.879019340269766","0.87265193712607","3.69698908128117e-10"
"339","Docetaxel","14","1.01584647847937","0.951412216420681","0.948854964653348","6.14644525126052e-14"
"340","Everolimus","14","1.08027353497725","0.9757659012194","0.97449042233621","8.19826024268874e-17"
"341","Gemcitabine","14","1.12222493586286","0.981899921970409","0.980947286284641","5.10977348898463e-18"
"342","Oligomycin A","14","0.798058843111257","0.896162833906718","0.890697719901808","8.58306887739756e-11"
"343","17-AAG","14","0.95888468848757","0.917146664564435","0.912785962699405","9.94778737774443e-12"
"344","BPTES","14","0.695973742939129","0.796213361539857","0.785487748989324","5.4745772169981e-08"
"345","Chlormethine","14","1.18001680070127","0.945923639122222","0.943077514865497","1.70340985839266e-13"
"346","Clofarabine","14","1.16592300670906","0.976333416352174","0.975087806686499","6.5439551933007e-17"
"347","Erlotinib","14","1.04749431181072","0.976323746889629","0.975077628304873","6.56942854042191e-17"
"348","Fluorouracil","14","1.10697562852932","0.962020961340456","0.960022064568901","5.88998086273774e-15"
"349","Irinotecan","14","1.07881071637179","0.97686891448064","0.975651488926989","5.26389256497339e-17"
"350","Panzem-2-ME2","14","1.01300405895358","0.838726058120263","0.830237955916066","5.79433229604203e-09"
"351","Pemetrexed","14","1.06149867358484","0.965343445689232","0.963519416514981","2.4645183477251e-15"
"352","Asparaginase","14","0.954029431197145","0.856089907775034","0.845019900680806","7.81994234224561e-07"
"353","Rapamycin","14","1.08511128775678","0.978514733772877","0.977383930287239","2.6088661748996e-17"
"354","Methotrexate","14","1.05461247499941","0.951389909365629","0.948831483542767","6.17337072270649e-14"
"355","Omacetaxine","14","0.81261185943221","0.785341950776287","0.774044158711881","9.02452221376353e-08"
"356","Paclitaxel","14","0.893068574993656","0.950216793110339","0.947596624326673","7.74729150309712e-14"
"357","Topotecan","14","1.08097310560094","0.964326855586107","0.962449321669586","3.24504364301379e-15"
"358","Trametinib","14","0.916002828970102","0.87544598558457","0.868890511141653","4.88355799157208e-10"
"359","Cladribine","14","0.956684727217877","0.978117957546057","0.976966271101113","3.10476652451554e-17"
"360","Decitabine","14","1.10376781578727","0.98442914473392","0.983609626035705","1.22152157894484e-18"
"361","Lenvatinib","14","1.2355236444238","0.978950543744484","0.977842677625773","2.14691983149722e-17"
"362","Mercaptopurine","14","1.04223414131015","0.958996350467467","0.956838263649965","1.22145266580876e-14"
"363","Oxaliplatin","14","1.0939561780757","0.949349166453105","0.946683333108532","9.13301149374244e-14"
"364","YC-1","14","1.03539843416417","0.96501036445897","0.963168804693653","2.69937369472933e-15"
"365","Docetaxel","15","0.894082608311701","0.909120320449581","0.904337179420611","2.40397291461611e-11"
"366","Everolimus","15","1.2661010117871","0.972413486793106","0.970961565045374","2.81164692375305e-16"
"367","Gemcitabine","15","1.20603265279863","0.959396875606033","0.957259869058982","1.11248926454999e-14"
"368","Oligomycin A","15","0.887210796807259","0.968117679729629","0.966439662873294","1.1141225620174e-15"
"369","17-AAG","15","0.755157457572357","0.929521363233382","0.925811961298297","2.12673039781336e-12"
"370","BPTES","15","0.75686172502188","0.921993228389282","0.917887608830823","5.5977090900379e-12"
"371","Chlormethine","15","1.17041315000273","0.953254905404465","0.950794637267858","4.25334391292122e-14"
"372","Clofarabine","15","1.37441835483417","0.926898828333958","0.923051398246272","3.01299930599731e-12"
"373","Erlotinib","15","1.11861928602507","0.962858659206637","0.96090385179646","4.76346222756517e-15"
"374","Fluorouracil","15","1.23419179898278","0.978439736738597","0.977304986040628","2.6967666794422e-17"
"375","Irinotecan","15","1.25214216064525","0.957628128503224","0.955398030003394","1.66947497206885e-14"
"376","Panzem-2-ME2","15","0.808094974638784","0.748830261182584","0.735610801244825","4.09869779827765e-07"
"377","Pemetrexed","15","1.19146716637268","0.963518855840925","0.961598795622026","4.01598219929239e-15"
"378","Asparaginase","15","0.636562213115594","0.80733731240435","0.792517105666223","5.34066357750335e-06"
"379","Rapamycin","15","1.23085029452556","0.964150856536851","0.962264059512475","3.40064669281321e-15"
"380","Methotrexate","15","1.00376934861139","0.902402061407072","0.897265327796918","4.74926229226327e-11"
"381","Omacetaxine","15","0.779094195145958","0.889360373012269","0.883537234749757","1.57371055715578e-10"
"382","Paclitaxel","15","0.75055045658492","0.884028836268986","0.877925090809459","2.46755841188769e-10"
"383","Topotecan","15","1.15717638042747","0.955092742370979","0.952729202495767","2.9031417877656e-14"
"384","Trametinib","15","0.681083408410109","0.840118398665799","0.831703577542946","5.3322222243779e-09"
"385","Cladribine","15","1.15784537503829","0.942849322064459","0.939841391646799","2.88461571779678e-13"
"386","Decitabine","15","1.34119545822001","0.798294097346867","0.787677997207229","4.96027441668892e-08"
"387","Lenvatinib","15","1.16401100090528","0.968218715199794","0.966546015999783","1.08097850247205e-15"
"388","Mercaptopurine","15","0.87854409282454","0.931344915728","0.92773149024","1.65643433677682e-12"
"389","Oxaliplatin","15","1.14734512015731","0.96125042571312","0.959210974434863","7.13081202733813e-15"
"390","YC-1","15","1.17480584694938","0.981361089419316","0.980380094125595","6.7536735435585e-18"
"391","Docetaxel","16","0.911590183544092","0.905175016355566","0.900184227742701","3.60669008371918e-11"
"392","Everolimus","16","0.908218830724813","0.963809967057599","0.961905228481683","3.72115385563184e-15"
"393","Gemcitabine","16","0.973740760535217","0.95835673437316","0.956164983550694","1.41536609309593e-14"
"394","Oligomycin A","16","0.930971291087345","0.952324241683759","0.949814991246062","5.13164383529465e-14"
"395","17-AAG","16","0.975265940379368","0.937588114632109","0.934303278560115","6.67602294964685e-13"
"396","BPTES","16","0.865538366278669","0.77630257426216","0.764529025539116","1.34223835382292e-07"
"397","Chlormethine","16","0.93618412257546","0.922322499587716","0.918234210092332","5.37636271917235e-12"
"398","Clofarabine","16","0.940647373936848","0.906917834773407","0.902018773445691","3.02133757583525e-11"
"399","Erlotinib","16","1.0362749099525","0.917186351712356","0.912827738644585","9.90241914107756e-12"
"400","Fluorouracil","16","1.04121440130965","0.955881073288486","0.953559024514196","2.45265583025434e-14"
"401","Irinotecan","16","0.965095278510784","0.929935632888435","0.926248034619406","2.01049346288494e-12"
"402","Panzem-2-ME2","16","0.944439065666988","0.785316741615086","0.774017622752722","9.03472397992732e-08"
"403","Pemetrexed","16","0.966461184060659","0.971588467162279","0.970093123328714","3.72140344416714e-16"
"404","Asparaginase","16","0.943146584045967","0.852836103314813","0.841515803569799","9.05779546992756e-07"
"405","Rapamycin","16","1.02655137552849","0.964951534624132","0.963106878551718","2.74287514507057e-15"
"406","Methotrexate","16","0.926885612758241","0.912690418341987","0.908095177202091","1.63990740363026e-11"
"407","Omacetaxine","16","0.975701140907784","0.861477814010409","0.854187172642536","1.35018436637376e-09"
"408","Paclitaxel","16","0.920542475994576","0.90608731133152","0.901144538243705","3.28871938277713e-11"
"409","Topotecan","16","1.01371558947186","0.956665860936646","0.954385116775417","2.06740566942837e-14"
"410","Trametinib","16","1.03801944876163","0.961585382252938","0.959563560266251","6.56525772424599e-15"
"411","Cladribine","16","1.0388666120345","0.909463192703115","0.904698097582226","2.31878657714346e-11"
"412","Decitabine","16","0.910393755583404","0.95431624578442","0.951911837667811","3.41788392400838e-14"
"413","Lenvatinib","16","0.995112415905444","0.78037298660085","0.768813670106158","1.12476166006777e-07"
"414","Mercaptopurine","16","0.914591979144288","0.860432015042035","0.853086331623195","1.4509755971912e-09"
"415","Oxaliplatin","16","1.00599521055391","0.910396434127426","0.905680456976237","2.10044840626529e-11"
"416","YC-1","16","1.00251278019401","0.895950412452824","0.890474118371393","8.75226235699555e-11"
"417","Docetaxel","17","0.659537729552718","0.765578955233657","0.753241005509112","2.10710953356628e-07"
"418","Everolimus","17","0.744251266986324","0.942449523243908","0.939420550783061","3.08270878091279e-13"
"419","Gemcitabine","17","1.03443744669165","0.975380862349558","0.974085118262693","9.52435836794648e-17"
"420","Oligomycin A","17","1.12607233875398","0.948288305310886","0.945566637169354","1.11263662300748e-13"
"421","17-AAG","17","0.731197457949726","0.768613162039655","0.756434907410163","1.85856602918812e-07"
"422","BPTES","17","1.18090456035802","0.933492953970486","0.929992583126827","1.22342221682399e-12"
"423","Chlormethine","17","1.00265351290209","0.955715899720413","0.953385157600434","2.54148679441334e-14"
"424","Clofarabine","17","0.938895419702923","0.95425981258629","0.951852434301358","3.45829741135697e-14"
"425","Erlotinib","17","1.09663739333249","0.970424679854632","0.968868084057507","5.45220463614099e-16"
"426","Fluorouracil","17","0.962044869190419","0.961238408250773","0.959198324474497","7.15188920202549e-15"
"427","Irinotecan","17","1.03854608295325","0.974992778039668","0.973676608462809","1.10520684608516e-16"
